store_id,product_id,dt,first_category_id,third_category_id,city_id,sale_amount,discount,stock_hour6_22_cnt,holiday_flag,activity_flag,precpt,avg_temperature,stockout_rate,daily_sales,week
494,810,2024-04-16,4,168,0,1.2,1.0,0,0,0,2.6787,18.6,0.25,1.2,16
640,634,2024-04-12,16,99,0,0.4,0.887,0,0,1,4.6292,17.56,0.25,0.4,15
204,76,2024-05-18,8,113,0,2.7,0.882,4,1,1,1.7795,23.36,0.25,2.7,20
422,4,2024-04-13,29,82,12,7.8,0.806,8,1,1,4.1049,19.48,0.625,7.800000000000001,15
216,122,2024-06-21,20,127,0,3.5,0.991,0,0,0,5.2282,26.93,0.0,3.5000000000000004,25
737,70,2024-04-06,4,81,15,1.6,1.0,5,1,0,3.3782,18.89,0.5416666666666666,1.6,14
663,426,2024-05-07,16,103,11,0.3,1.0,0,0,0,0.8035,20.79,0.16666666666666666,0.30000000000000004,19
382,600,2024-04-03,29,157,0,0.8,1.0,10,0,0,1.7273,17.1,0.625,0.8,14
41,293,2024-04-26,16,100,0,0.3,1.0,0,0,0,2.3268,19.39,0.0,0.30000000000000004,17
305,578,2024-06-02,4,58,0,2.0,1.0,0,1,0,1.7634,24.18,0.0,2.0,22
771,92,2024-04-16,20,2,3,0.8,0.896,0,0,1,1.1393,18.28,0.0,0.8,16
828,116,2024-04-13,10,177,3,0.7,0.918,0,1,0,0.819,18.5,0.25,0.7,15
815,422,2024-05-26,16,101,0,0.6,0.983,3,1,0,1.0594,23.25,0.20833333333333334,0.6000000000000001,21
592,461,2024-04-05,16,105,13,0.7,1.0,0,1,0,2.1023,25.66,0.0,0.7000000000000001,14
572,638,2024-06-10,16,94,16,1.0,0.869,8,1,1,4.3493,26.42,0.4166666666666667,1.0,24
876,489,2024-04-14,21,123,12,1.2,0.833,2,1,1,6.7464,18.85,0.3333333333333333,1.2,15
154,843,2024-06-11,4,167,0,1.4,0.913,0,0,0,5.6955,25.44,0.0,1.4,24
21,259,2024-05-19,21,123,17,0.0,1.0,16,1,0,1.5651,25.27,1.0,0.0,20
229,94,2024-06-23,4,216,0,0.3,0.813,5,1,1,10.2557,27.53,0.4583333333333333,0.30000000000000004,25
455,71,2024-04-08,4,216,12,0.9,1.0,0,0,0,2.6935,17.63,0.20833333333333334,0.9000000000000001,15
81,426,2024-06-10,16,103,0,0.9,0.973,0,1,0,5.0114,25.83,0.0,0.9000000000000001,24
597,596,2024-06-05,29,60,0,1.4,0.903,0,0,0,1.2094,24.35,0.0,1.4000000000000001,23
436,467,2024-06-23,5,65,0,1.8,0.769,0,1,0,9.9039,27.33,0.0,1.7999999999999998,25
631,631,2024-06-14,16,103,11,1.0,0.985,0,0,0,8.6143,28.18,0.0,1.0,24
528,422,2024-06-12,16,101,11,0.6,0.709,5,0,0,7.2439,26.88,0.2916666666666667,0.6000000000000001,24
829,19,2024-06-07,4,81,0,1.5,1.0,0,0,0,2.7795,25.73,0.20833333333333334,1.5,23
421,705,2024-04-20,7,42,12,0.3,1.0,0,1,1,2.8827,20.92,0.0,0.30000000000000004,16
374,93,2024-06-15,21,223,16,0.5,1.0,0,1,0,7.1505,26.57,0.0,0.5,24
479,228,2024-05-25,16,103,6,0.78,0.866,2,1,1,1.5507,22.74,0.4166666666666667,0.78,21
225,580,2024-05-15,29,60,12,0.6,1.0,5,0,0,1.3514,23.18,0.4583333333333333,0.6,20
452,515,2024-05-22,20,148,0,0.6,0.885,0,0,0,1.7437,23.1,0.0,0.6000000000000001,21
607,150,2024-04-16,8,116,16,0.3,1.0,0,0,0,2.7748,18.88,0.0,0.30000000000000004,16
134,473,2024-05-21,7,46,0,0.9,0.793,9,0,1,1.7726,23.74,0.4583333333333333,0.9,21
160,638,2024-04-06,16,94,0,0.8,0.836,5,1,1,2.0993,17.36,0.4583333333333333,0.8,14
780,473,2024-06-03,7,46,0,0.3,1.0,0,0,0,2.8473,24.23,0.0,0.30000000000000004,23
446,500,2024-05-17,4,179,0,0.7,0.75,0,0,1,0.6152,23.38,0.0,0.7000000000000001,20
563,306,2024-05-04,7,51,16,1.0,1.0,10,1,0,3.5176,22.22,0.5,1.0,18
371,635,2024-03-28,16,104,0,1.0,0.848,9,0,0,1.7008,15.47,0.625,1.0,13
91,500,2024-05-01,4,179,0,1.3,0.625,0,1,1,2.3264,19.65,0.0,1.3,18
409,134,2024-06-24,28,47,12,0.4,0.79,0,0,0,15.7254,27.04,0.0,0.4,26
309,117,2024-06-20,4,1,0,2.6,1.0,0,0,0,9.729,27.76,0.20833333333333334,2.6000000000000005,25
211,100,2024-04-13,11,15,0,0.1,1.0,0,1,0,1.9466,17.69,0.25,0.1,15
790,715,2024-06-20,10,190,0,0.5,0.9120000004768372,0,0,0,9.7255,27.86,0.0,0.5,25
371,596,2024-03-28,29,60,0,1.1,0.918,0,0,0,1.7008,15.47,0.0,1.1,13
384,191,2024-06-08,4,81,12,2.4,0.795,7,1,1,4.037,24.84,0.375,2.4000000000000004,23
177,21,2024-05-29,4,81,0,0.8,0.87,4,0,1,0.8109,22.51,0.375,0.8,22
374,796,2024-04-01,4,1,16,0.5,0.537,2,0,1,2.9249,16.84,0.4166666666666667,0.5,14
271,644,2024-04-25,23,17,0,0.3,1.0,0,0,0,3.8209,20.23,0.08333333333333333,0.30000000000000004,17
112,650,2024-04-03,10,160,0,0.5,0.878,0,0,1,1.7327,16.21,0.25,0.5,14
577,27,2024-04-09,4,10,0,1.0,0.512,0,0,1,3.8594,17.05,0.0,1.0,15
581,638,2024-03-29,16,94,0,0.7,0.799,0,0,1,5.4271,14.31,0.125,0.7000000000000001,13
95,116,2024-05-26,10,177,0,1.9,0.915,0,1,0,1.499,23.47,0.0,1.9,21
494,6,2024-05-04,20,170,0,0.4,0.752,6,1,1,2.7331,21.9,0.4583333333333333,0.4,18
24,99,2024-06-02,8,115,0,0.7,0.76,0,1,1,1.7648,24.15,0.0,0.7000000000000001,22
570,650,2024-03-29,10,160,6,0.3,0.807,0,0,1,3.745,16.53,0.0,0.30000000000000004,13
160,259,2024-04-04,21,123,0,1.1,1.0,0,1,0,0.8454,16.67,0.0,1.1,14
513,215,2024-04-28,4,149,6,1.83,0.937,0,1,0,3.9775,21.23,0.0,1.8299999999999998,17
715,456,2024-06-03,16,101,3,0.6,0.949,4,0,0,1.2221,27.85,0.4166666666666667,0.6000000000000001,23
257,638,2024-06-05,16,94,0,0.6,0.856,0,0,1,1.4297,24.71,0.0,0.6000000000000001,23
304,242,2024-04-28,24,199,4,1.2,1.0,3,1,0,2.4791,22.03,0.25,1.2,17
435,223,2024-05-10,20,172,0,0.7,0.851,10,0,1,1.6225,20.46,0.7083333333333334,0.7,19
137,500,2024-06-01,4,179,0,0.2,0.625,0,1,1,1.9176,23.52,0.0,0.2,22
554,166,2024-05-03,20,59,0,1.6,1.0,1,1,0,2.1068,21.06,0.125,1.6,18
183,140,2024-04-26,4,10,0,0.4,0.797,0,0,1,3.508,19.25,0.0,0.4,17
302,4,2024-04-28,29,82,0,3.2,0.804,16,1,1,3.6547,21.33,1.0,3.1999999999999997,17
132,415,2024-06-24,7,42,0,0.6,1.0,0,0,0,15.6108,25.85,0.0,0.6,26
454,631,2024-06-15,16,103,12,0.7,1.0,0,1,0,8.7845,26.9,0.125,0.7,24
81,386,2024-04-25,31,128,0,1.9,1.0,0,0,0,3.6129,19.86,0.16666666666666666,1.9,17
891,240,2024-05-07,4,180,11,0.4,1.0,0,0,0,1.0689,20.94,0.20833333333333334,0.4,19
130,740,2024-04-30,29,60,12,0.9,1.0,11,0,0,3.771,20.53,0.6666666666666666,0.9,18
371,18,2024-04-07,4,142,0,0.3,1.0,10,0,0,2.032,16.54,0.5833333333333334,0.30000000000000004,14
264,381,2024-03-29,28,7,12,0.0,1.0,16,0,0,6.343,17.16,1.0,0.0,13
732,292,2024-05-25,16,104,16,1.4,1.0,0,1,0,0.6808,25.11,0.0,1.4,21
424,430,2024-06-07,7,48,12,0.0,1.0,1,0,0,3.4945,25.3,0.125,0.0,23
813,426,2024-05-21,16,103,3,0.1,1.0,0,0,0,0.8163,24.64,0.25,0.1,21
774,255,2024-04-08,4,161,13,1.1,0.829,0,0,1,2.3804,26.03,0.0,1.1,15
309,16,2024-05-09,8,113,0,0.5,0.846,0,0,1,0.2929,21.76,0.0,0.5,19
233,686,2024-04-04,0,221,0,0.4,0.909,2,1,1,1.4331,16.8,0.4166666666666667,0.4,14
202,67,2024-05-05,18,112,0,0.9,0.96,6,1,1,2.7084,20.66,0.3333333333333333,0.9,18
118,201,2024-04-10,8,113,0,1.6,1.0,5,0,0,1.2948,17.72,0.4166666666666667,1.6,15
296,682,2024-06-06,10,173,16,0.6,0.504,0,0,1,0.8281,26.48,0.25,0.6,23
154,58,2024-05-17,15,89,0,1.4,1.0,4,0,0,0.6118,23.22,0.25,1.4000000000000001,20
164,190,2024-06-12,4,131,0,0.4,1.0,9,0,0,5.2818,26.35,0.625,0.4,24
850,290,2024-05-01,16,105,0,0.5,1.0,0,1,0,2.3093,19.66,0.0,0.5,18
305,635,2024-05-02,16,104,0,0.5,0.866,0,1,0,1.3291,20.82,0.0,0.5,18
502,422,2024-04-14,16,101,0,1.1,1.0,0,1,0,3.6141,17.99,0.0,1.1,15
450,824,2024-06-13,11,71,12,0.6,1.0,0,0,0,10.6691,25.94,0.08333333333333333,0.6000000000000001,24
831,127,2024-05-18,20,172,4,0.0,0.8889999985694885,0,1,1,0.4989,25.43,0.0,0.0,20
554,379,2024-05-07,29,231,0,1.0,0.8,15,0,1,0.2744,21.2,0.9166666666666666,1.0,19
317,490,2024-05-20,5,67,3,0.1,1.0,7,0,1,0.3468,24.68,0.375,0.1,21
456,843,2024-06-12,4,167,15,0.4,0.908,0,0,1,10.0498,25.75,0.0,0.4,24
707,847,2024-04-12,20,229,0,0.3,1.0,0,0,0,2.5795,17.88,0.0,0.30000000000000004,15
254,783,2024-04-27,22,56,0,0.8,0.827,0,1,1,1.5798,20.2,0.0,0.8,17
109,688,2024-04-02,31,230,0,0.5,0.849,0,0,1,3.2262,15.65,0.0,0.5,14
17,776,2024-05-13,5,67,5,0.7,0.866,0,0,1,1.6176,21.78,0.0,0.7000000000000001,20
436,467,2024-04-12,5,65,0,0.0,1.0,16,0,0,5.1435,18.25,1.0,0.0,15
266,467,2024-04-21,5,65,12,0.7,1.0,0,1,0,4.2262,21.05,0.25,0.7,16
499,650,2024-03-30,10,160,6,0.5,0.807,0,1,1,2.3972,16.86,0.0,0.5,13
813,130,2024-04-22,4,75,3,0.4,0.971,0,0,0,0.2652,19.1,0.0,0.4,17
851,21,2024-04-22,4,81,0,0.5,1.0,8,0,0,1.2445,17.77,0.625,0.5,17
325,560,2024-05-06,18,86,12,0.26,1.0,0,0,0,2.4639,21.97,0.0,0.26,19
579,71,2024-06-12,4,216,0,0.9,0.785,3,0,1,3.2054,25.8,0.125,0.9000000000000001,24
289,300,2024-04-05,20,24,0,2.6,1.0,0,1,0,1.7017,15.85,0.25,2.5999999999999996,14
561,452,2024-05-16,29,60,16,0.4,0.914,9,0,1,1.6898,24.06,0.625,0.4,20
353,118,2024-04-21,4,180,0,2.2,0.712,0,1,1,1.4028,19.94,0.0,2.2,16
482,181,2024-05-28,18,112,12,0.5,1.0,4,0,0,1.1575,21.41,0.4583333333333333,0.5,22
302,90,2024-04-17,4,77,0,2.9,0.817,0,0,1,1.5691,18.65,0.0,2.9,16
550,635,2024-04-17,16,104,11,0.8,0.884,7,0,0,1.0276,19.62,0.375,0.8,16
311,259,2024-04-26,21,123,0,0.0,1.0,16,0,0,3.4576,20.0,1.0,0.0,17
284,115,2024-03-28,10,181,0,1.5,1.0,0,0,0,1.3443,15.62,0.16666666666666666,1.5,13
62,379,2024-04-19,29,231,0,0.0,1.0,16,0,0,1.4928,19.44,1.0,0.0,16
159,370,2024-04-03,24,199,0,1.1,1.0,4,0,0,1.7177,16.2,0.25,1.1,14
466,292,2024-06-13,16,104,16,0.9,1.0,8,0,0,7.3107,26.66,0.4166666666666667,0.9000000000000001,24
404,666,2024-04-07,21,123,16,2.7,1.0,3,0,0,1.2499,17.43,0.375,2.7,14
467,136,2024-05-26,4,161,0,0.6,0.908,0,1,1,0.8586,23.22,0.25,0.6000000000000001,21
741,115,2024-05-24,10,181,0,0.6,1.0,11,0,0,0.3741,23.52,0.5416666666666666,0.6000000000000001,21
46,437,2024-03-28,7,50,0,0.7,1.0,0,0,0,3.5677,15.06,0.0,0.7,13
549,295,2024-05-26,16,106,16,1.3,1.0,0,1,0,1.5094,23.88,0.0,1.2999999999999998,21
504,419,2024-05-02,24,153,16,0.1,1.0,0,1,0,1.8983,21.53,0.0,0.1,18
632,638,2024-04-07,16,94,11,0.4,0.836,10,0,1,1.3309,17.02,0.5,0.4,14
623,118,2024-04-14,4,180,12,2.0,0.98,6,1,0,5.1154,18.21,0.4583333333333333,2.0,15
358,715,2024-05-18,10,190,16,0.6,0.866,0,1,1,0.4107,24.06,0.25,0.6000000000000001,20
183,682,2024-06-10,10,173,0,1.5,0.605,0,1,1,2.8011,24.76,0.0,1.5,24
360,291,2024-04-15,16,98,16,0.5,0.839,0,0,1,1.6248,18.09,0.25,0.5,16
848,634,2024-04-06,16,99,4,0.4,0.887,0,1,1,2.7762,18.05,0.0,0.4,14
509,215,2024-05-30,4,149,15,1.0,0.571,4,0,1,2.0646,22.8,0.4166666666666667,1.0,22
721,784,2024-05-30,21,219,3,0.5,1.0,1,0,0,0.9219,26.66,0.125,0.5,22
458,481,2024-04-27,24,78,12,0.6,1.0,0,1,0,5.6313,20.72,0.0,0.6000000000000001,17
302,104,2024-04-09,20,2,0,0.8,1.0,5,0,0,4.5627,17.6,0.4166666666666667,0.7999999999999999,15
150,578,2024-06-03,4,58,0,0.0,1.0,0,0,0,2.8483,24.16,0.0,0.0,23
516,810,2024-05-07,4,168,12,0.3,1.0,0,0,0,2.342,21.65,0.0,0.30000000000000004,19
95,76,2024-04-19,8,113,0,0.0,0.8820000290870667,16,0,1,1.5094,18.91,1.0,0.0,16
524,494,2024-05-13,25,212,16,0.7,0.874,0,0,0,0.7235,23.13,0.0,0.7000000000000001,20
490,585,2024-06-23,0,135,16,0.8,1.0,8,1,0,9.9725,27.04,0.625,0.8,25
134,644,2024-05-17,23,17,0,0.5,1.0,0,0,0,0.6136,23.55,0.041666666666666664,0.5,20
128,122,2024-06-16,20,127,0,2.6,0.958,0,1,0,8.0504,26.98,0.0,2.5999999999999996,24
748,50,2024-06-12,4,180,13,0.3,1.0,6,0,0,4.4809,28.34,0.3333333333333333,0.30000000000000004,24
146,90,2024-05-17,4,77,0,0.0,1.0,16,0,0,0.6131,22.8,1.0,0.0,20
468,834,2024-04-30,28,154,0,0.8,1.0,0,0,0,3.2019,20.18,0.25,0.8,18
607,494,2024-05-10,25,212,16,1.3,1.0,0,0,0,2.3149,21.32,0.0,1.3,19
242,478,2024-05-25,4,187,0,0.4,0.733,0,1,1,1.0096,24.25,0.0,0.4,21
841,403,2024-04-17,16,104,3,0.4,1.0,0,0,0,0.204,19.64,0.08333333333333333,0.4,16
6,670,2024-04-24,31,227,5,0.3,1.0,0,0,0,2.5932,19.72,0.0,0.30000000000000004,17
479,4,2024-04-29,29,82,6,1.0,0.888,8,0,0,2.4315,20.24,0.6666666666666666,1.0,18
815,222,2024-04-23,21,215,0,0.7,1.0,7,0,0,1.4872,18.82,0.375,0.7,17
154,58,2024-05-31,15,89,0,0.9,1.0,0,0,0,2.257,23.51,0.0,0.9000000000000001,22
197,600,2024-05-24,29,157,0,1.3,1.0,0,0,0,0.374,23.59,0.0,1.2999999999999998,21
639,196,2024-05-27,8,113,13,0.5,0.879,11,0,0,8.3846,25.6,0.625,0.5,22
101,291,2024-06-16,16,98,10,1.3,1.0,6,1,0,14.0007,27.93,0.3333333333333333,1.3,24
182,60,2024-05-27,21,224,0,0.7,1.0,0,0,0,1.6157,22.98,0.0,0.7000000000000001,22
828,294,2024-05-24,16,100,3,0.4,0.912,0,0,1,2.9115,21.86,0.20833333333333334,0.4,21
540,127,2024-04-19,20,172,0,0.6,1.0,0,0,0,1.2849,18.38,0.0,0.6000000000000001,16
263,296,2024-05-20,16,103,0,1.0,0.76,1,0,1,0.8903,22.24,0.125,1.0,21
404,620,2024-04-24,25,209,16,1.4,0.987,2,0,0,1.032,20.22,0.2916666666666667,1.4,17
627,393,2024-06-10,18,110,13,0.4,0.899,0,1,1,3.5176,28.26,0.20833333333333334,0.4,24
192,4,2024-04-19,29,82,0,2.3,0.834,0,0,1,1.4892,19.5,0.0,2.3,16
48,309,2024-06-17,20,229,2,3.6,0.743,0,0,1,4.8632,30.27,0.3333333333333333,3.6,25
713,19,2024-05-10,4,81,0,2.3,1.0,0,0,0,1.6187,21.01,0.0,2.3000000000000003,19
835,580,2024-06-21,29,60,3,1.3,0.969,0,0,0,0.8091,29.13,0.08333333333333333,1.3,25
695,115,2024-06-07,10,181,12,0.0,1.0,16,0,0,3.4349,24.89,1.0,0.0,23
281,644,2024-06-04,23,17,0,1.0,0.61,0,0,1,1.4664,24.43,0.20833333333333334,1.0,23
852,422,2024-04-16,16,101,4,0.3,1.0,7,0,0,3.0431,19.54,0.4583333333333333,0.30000000000000004,16
723,229,2024-06-16,4,81,3,2.0,1.0,0,1,0,2.7566,25.08,0.0,2.0,24
421,672,2024-06-06,10,173,12,0.5,0.928,0,0,0,1.8595,25.24,0.08333333333333333,0.5,23
188,765,2024-05-13,18,112,0,0.5,1.0,0,0,0,1.0667,22.29,0.0,0.5,20
411,469,2024-05-04,24,159,0,0.3,1.0,3,1,0,2.7401,21.06,0.4166666666666667,0.30000000000000004,18
151,757,2024-06-07,20,183,0,0.0,0.8569999933242798,16,0,1,1.8188,25.09,1.0,0.0,23
704,23,2024-04-27,4,58,0,1.1,1.0,0,1,0,1.5744,19.73,0.0,1.1,17
476,206,2024-06-19,21,76,6,0.5,0.804,9,0,1,6.4363,27.22,0.7083333333333334,0.5,25
182,7,2024-05-28,31,228,0,0.8,1.0,0,0,0,1.2471,22.78,0.08333333333333333,0.8,22
24,19,2024-04-10,4,81,0,0.8,1.0,0,0,0,2.2485,18.01,0.16666666666666666,0.8,15
847,220,2024-05-06,8,113,0,0.7,0.87,13,0,1,2.0327,21.16,0.5833333333333334,0.7,19
565,796,2024-05-04,4,1,16,0.6,1.0,8,1,0,3.2791,22.27,0.3333333333333333,0.6000000000000001,18
468,23,2024-05-15,4,58,0,0.6,1.0,0,0,0,1.4318,22.49,0.0,0.6000000000000001,20
382,253,2024-04-27,10,83,0,1.4,1.0,5,1,0,1.5749,20.23,0.2916666666666667,1.4,17
320,638,2024-04-29,16,94,12,0.8,0.836,0,0,1,4.0984,20.48,0.20833333333333334,0.8,18
152,407,2024-05-15,24,129,0,0.5,1.0,3,0,0,1.7175,21.48,0.20833333333333334,0.5,20
243,90,2024-06-12,4,77,0,2.0,0.643,0,0,1,5.4666,25.77,0.0,2.0,24
827,201,2024-04-19,8,113,0,0.1,1.0,0,0,0,1.285,18.39,0.0,0.1,16
586,166,2024-05-14,20,59,0,1.3,1.0,0,0,0,2.2489,21.78,0.20833333333333334,1.3,20
434,415,2024-06-01,7,42,0,0.4,1.0,0,1,0,1.9177,24.0,0.0,0.4,22
526,93,2024-06-17,21,223,16,0.0,1.0,0,0,0,12.9256,27.68,0.0,0.0,25
167,424,2024-04-12,16,97,0,0.2,1.0,0,0,0,4.7341,17.38,0.20833333333333334,0.2,15
826,531,2024-04-21,16,105,7,1.2,0.99,5,1,0,20.1145,25.82,0.2916666666666667,1.2,16
113,340,2024-05-02,18,112,3,0.4,0.775,0,1,1,0.8164,21.71,0.0,0.4,18
859,309,2024-04-21,20,229,7,1.9,1.0,0,1,0,20.1152,25.89,0.0,1.9,16
66,530,2024-05-28,31,230,1,0.6,1.0,0,0,0,14.281,25.79,0.0,0.6000000000000001,22
194,500,2024-05-27,4,179,0,0.7,0.625,9,0,1,1.611,22.96,0.4583333333333333,0.7000000000000001,22
153,293,2024-05-02,16,100,0,0.3,1.0,0,1,0,1.1905,20.86,0.0,0.30000000000000004,18
707,6,2024-05-07,20,170,0,0.5,0.752,5,0,1,0.8225,20.77,0.2916666666666667,0.5,19
335,452,2024-04-25,29,60,0,0.0,0.8939999938011169,0,0,1,3.8258,19.66,0.16666666666666666,0.0,17
46,6,2024-04-12,20,170,0,0.8,0.928,6,0,0,2.6715,16.79,0.5416666666666666,0.8,15
156,351,2024-05-07,4,142,16,0.7,1.0,12,0,0,1.1668,20.87,0.6666666666666666,0.7,19
572,60,2024-05-09,21,224,16,0.4,0.666,1,0,1,0.2928,21.97,0.3333333333333333,0.4,19
296,546,2024-06-24,25,213,16,3.8,1.0,0,0,0,9.3607,26.14,0.25,3.8000000000000003,26
167,294,2024-05-23,16,100,0,0.3,1.0,0,0,0,1.3202,23.57,0.20833333333333334,0.30000000000000004,21
178,250,2024-06-12,16,97,0,0.4,1.0,0,0,0,6.5124,26.11,0.0,0.4,24
410,207,2024-05-05,4,179,16,0.7,1.0,0,1,0,2.2444,21.03,0.0,0.7000000000000001,18
452,554,2024-04-03,4,168,0,0.4,1.0,13,0,0,1.7001,17.09,0.625,0.4,14
17,381,2024-06-09,28,7,5,1.1,1.0,0,1,0,5.3404,26.1,0.0,1.1,23
855,834,2024-06-22,28,154,3,2.3,1.0,5,1,0,0.5954,27.84,0.2916666666666667,2.3,25
232,554,2024-04-21,4,168,0,0.4,1.0,0,1,0,1.5479,19.98,0.0,0.4,16
173,763,2024-05-21,18,110,0,1.0,0.884,0,0,1,1.7733,23.46,0.20833333333333334,1.0,21
189,499,2024-06-04,20,18,0,0.1,1.0,1,0,0,1.7336,24.19,0.125,0.1,23
488,554,2024-05-18,4,168,0,1.5,1.0,0,1,0,0.7433,23.25,0.0,1.5,20
561,559,2024-03-30,4,179,16,0.3,1.0,0,1,0,0.7025,16.72,0.0,0.30000000000000004,13
55,783,2024-06-04,22,56,0,1.6,0.848,0,0,1,1.2602,24.02,0.0,1.6,23
238,117,2024-03-31,4,1,0,5.8,1.0,0,1,0,1.2212,15.39,0.0,5.8,13
256,486,2024-04-13,20,63,0,1.3,0.986,3,1,0,1.7414,17.98,0.125,1.3,15
74,122,2024-06-08,20,127,0,3.0,0.995,0,1,0,4.3183,24.12,0.0,3.0,23
53,117,2024-04-01,4,1,0,1.7,1.0,9,0,0,3.3335,15.86,0.4583333333333333,1.7000000000000002,14
40,459,2024-06-07,28,61,9,0.0,0.975565493106842,16,0,0,10.9669,26.97,1.0,0.0,23
179,635,2024-05-22,16,104,0,0.5,0.866,0,0,0,1.534,22.66,0.08333333333333333,0.5,21
743,774,2024-05-24,4,77,5,0.6,1.0,4,0,0,0.7908,22.94,0.25,0.6000000000000001,21
460,257,2024-06-19,0,26,12,0.5,0.904,6,0,0,9.567,26.52,0.4583333333333333,0.5,25
772,500,2024-05-13,4,179,0,0.9,0.75,4,0,1,0.8646,22.03,0.25,0.9000000000000001,20
228,620,2024-04-22,25,209,12,0.0,1.0,16,0,0,3.4175,19.4,1.0,0.0,17
882,763,2024-03-30,18,110,4,0.6,0.973,0,1,0,1.2726,16.17,0.0,0.6000000000000001,13
454,804,2024-03-30,16,101,12,0.8,1.0,0,1,0,3.5508,18.09,0.0,0.8,13
41,214,2024-05-22,8,9,0,0.5,0.908,0,0,1,1.7386,22.5,0.041666666666666664,0.5,21
827,411,2024-05-13,28,218,0,0.4,0.784,0,0,1,0.8628,22.02,0.25,0.4,20
856,223,2024-04-15,20,172,0,0.7,0.851,0,0,1,2.4364,18.16,0.0,0.7,16
667,489,2024-06-20,21,123,6,0.5,0.512,0,0,1,7.1703,28.36,0.0,0.5,25
230,116,2024-05-02,10,177,12,1.2,1.0,0,1,0,1.9314,21.69,0.0,1.2000000000000002,18
645,149,2024-05-16,8,9,13,0.1,1.0,0,0,0,6.1477,25.72,0.0,0.1,20
184,699,2024-06-19,30,191,0,0.3,1.0,8,0,0,14.1628,25.59,0.5416666666666666,0.30000000000000004,25
122,740,2024-04-15,29,60,6,1.1,1.0,0,0,0,4.5324,18.64,0.0,1.1,16
442,638,2024-04-26,16,94,0,0.5,1.0,0,0,0,2.3225,19.4,0.0,0.5,17
817,740,2024-04-08,29,60,13,0.4,0.941,0,0,0,4.2946,26.55,0.08333333333333333,0.4,15
159,115,2024-04-04,10,181,0,1.6,0.9490000009536743,4,1,0,1.3026,15.92,0.25,1.6,14
135,638,2024-04-10,16,94,0,0.5,0.836,0,0,1,2.248,17.08,0.20833333333333334,0.5,15
649,546,2024-04-12,25,213,16,2.5,0.989,0,0,0,4.4644,18.59,0.25,2.5000000000000004,15
829,118,2024-04-29,4,180,0,2.1,0.712,0,0,1,2.3413,20.2,0.08333333333333333,2.1000000000000005,18
153,6,2024-05-18,20,170,0,0.9,0.724,4,1,1,1.7747,23.36,0.16666666666666666,0.9,20
320,757,2024-05-09,20,183,12,0.0,0.9139999747276306,16,0,0,1.6967,22.44,1.0,0.0,19
680,50,2024-05-09,4,180,13,0.9,1.0,0,0,0,7.731,25.45,0.0,0.8999999999999999,19
648,345,2024-06-05,16,96,0,0.1,1.0,0,0,0,1.3048,24.24,0.0,0.1,23
109,223,2024-03-30,20,172,0,1.1,1.0,0,1,0,1.946,15.77,0.0,1.1,13
842,580,2024-04-10,29,60,3,0.7,0.806,2,0,0,0.864,17.97,0.20833333333333334,0.7,15
17,491,2024-04-05,4,174,5,0.5,1.0,0,1,0,1.9776,16.67,0.0,0.5,14
324,631,2024-04-08,16,103,16,0.6,1.0,2,0,0,2.7089,17.24,0.16666666666666666,0.6,15
652,535,2024-04-06,16,100,13,0.7,0.806,0,1,1,2.0249,25.83,0.0,0.7000000000000001,14
621,257,2024-04-03,0,26,0,0.3,0.961,0,0,0,1.7288,16.21,0.0,0.30000000000000004,14
216,546,2024-04-13,25,213,0,4.4,1.0,0,1,0,1.9478,18.73,0.0,4.4,15
3,736,2024-05-19,5,65,10,0.5,0.767,7,1,1,1.6874,25.87,0.5833333333333334,0.5,20
343,12,2024-05-19,18,86,0,0.5,1.0,11,1,0,2.2953,24.12,0.7916666666666666,0.5,20
699,599,2024-06-16,30,193,0,3.8,1.0,0,1,0,8.022,26.48,0.0,3.8000000000000003,24
122,596,2024-05-12,29,60,6,0.7,1.0,0,1,0,1.412,21.85,0.0,0.7,19
880,241,2024-05-10,5,65,4,0.5,0.738,0,0,1,1.4907,21.99,0.0,0.5,19
406,253,2024-05-21,10,83,0,1.2,0.881,0,0,1,1.7701,23.77,0.0,1.2000000000000002,21
325,467,2024-04-06,5,65,12,0.2,1.0,0,1,0,3.7508,18.63,0.0,0.2,14
562,422,2024-04-02,16,101,0,0.6,0.951,0,0,1,3.2229,16.61,0.0,0.6,14
781,121,2024-04-01,30,195,0,0.1,1.0,0,0,0,3.6731,15.6,0.0,0.1,14
687,291,2024-04-23,16,98,11,0.3,0.923,0,0,0,0.8805,19.32,0.0,0.30000000000000004,17
130,715,2024-04-03,10,190,12,0.4,1.0,0,0,0,2.7376,19.07,0.0,0.4,14
714,115,2024-04-11,10,181,0,0.58,1.0,0,0,0,3.998,16.9,0.0,0.5800000000000001,15
24,631,2024-05-16,16,103,0,0.5,1.0,4,0,0,2.0523,23.38,0.25,0.5,20
343,596,2024-05-21,29,60,0,2.7,0.752,16,0,0,1.7762,23.87,1.0,2.7,21
218,129,2024-04-23,10,181,12,1.4,1.0,0,0,0,2.106,19.84,0.08333333333333333,1.4000000000000001,17
348,644,2024-06-14,23,17,0,1.2,0.623,0,0,1,6.4946,27.75,0.08333333333333333,1.2000000000000002,24
0,554,2024-04-12,4,168,0,0.2,1.0,0,0,0,4.729,17.38,0.0,0.2,15
